,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
DUSP23,1.6318016226425e-16,-0.88347041184686,0.677,0.77,5.97386256033192e-12,DUSP23,down
CD200,1.64893157897572e-16,-0.376123536952937,0.021,0.27,6.03657361747223e-12,CD200,down
RNPS1,1.7158998623915e-16,0.409197966718959,0.826,0.714,6.28173780622904e-12,RNPS1,up
SLC12A6,1.78630254271066e-16,0.562490048184785,0.506,0.254,6.53947497860946e-12,SLC12A6,up
HP1BP3,1.8022540458352e-16,0.491473654225379,0.885,0.839,6.59787183639809e-12,HP1BP3,up
CD99,1.84462776662857e-16,0.547466463221425,0.877,0.822,6.75299779085053e-12,CD99,up
ENOX2,1.95589362514579e-16,0.340005502808914,0.587,0.33,7.16033097229622e-12,ENOX2,up
VMA21,1.98951038833704e-16,0.329304105628263,0.681,0.457,7.28339858066307e-12,VMA21,up
ACTL6A,2.0706223987982e-16,0.426424274831255,0.634,0.417,7.58034153976033e-12,ACTL6A,up
VRK1,2.11331032834349e-16,0.316219715180172,0.481,0.224,7.73661778103268e-12,VRK1,up
SRPRA,2.14167084971616e-16,-0.525703101053026,0.617,0.765,7.84044281372588e-12,SRPRA,down
NDN,2.14901391744824e-16,-0.260388126030323,0.021,0.268,7.86732505038628e-12,NDN,down
CLSTN1,2.30673564109368e-16,0.429690513755633,0.779,0.585,8.44472850847984e-12,CLSTN1,up
BRCC3,2.33297375559532e-16,0.343831129798132,0.664,0.445,8.54078362185889e-12,BRCC3,up
TFDP1,2.3922481348678e-16,0.413414616579243,0.711,0.484,8.75778119693754e-12,TFDP1,up
NDUFB11,2.6593563974705e-16,0.452030803398173,0.919,0.881,9.73563783549975e-12,NDUFB11,up
MTURN,2.69907765647163e-16,-0.318581948226165,0.162,0.431,9.881053392577e-12,MTURN,down
TPGS2,2.73203233471764e-16,0.394337631350915,0.677,0.492,1.00016971741678e-11,TPGS2,up
TPR,2.87830232927071e-16,0.44419863111842,0.847,0.726,1.05371769972271e-11,TPR,up
ICA1,3.0000236235152e-16,-0.348880437720524,0.238,0.519,1.09827864833268e-11,ICA1,down
CERS6,3.34429518155011e-16,0.367930999793559,0.74,0.535,1.22431302301368e-11,CERS6,up
TUBB,3.55462977556338e-16,0.62189649537168,0.881,0.792,1.301314414536e-11,TUBB,up
HMMR,3.79916504532755e-16,0.275886873702925,0.298,0.097,1.39083633144396e-11,HMMR,up
REEP5,3.88024760464007e-16,-0.410754479524406,0.719,0.862,1.42051984558268e-11,REEP5,down
HLA-DMB,4.10941917279016e-16,-0.465175744800668,0.217,0.477,1.50441726496675e-11,HLA-DMB,down
CDK14,4.11868499704139e-16,-0.475486663471481,0.187,0.462,1.50780939056688e-11,CDK14,down
MCUB,4.37929575205031e-16,0.302743720341297,0.574,0.313,1.6032163818681e-11,MCUB,up
SLC5A5,4.48656125313567e-16,-0.465848209319976,0.026,0.269,1.64248520916044e-11,SLC5A5,down
REG1A,4.74798890372882e-16,-1.64835113430972,0.009,0.245,1.73819125776608e-11,REG1A,down
GLO1,4.87558827265944e-16,0.453566526698764,0.753,0.608,1.78490411073789e-11,GLO1,up
TMOD3,5.26681582629443e-16,0.602946226415831,0.83,0.717,1.92812860584813e-11,TMOD3,up
DOCK4,5.51102820647658e-16,-0.447620346592082,0.183,0.456,2.01753231610901e-11,DOCK4,down
SEC61B,5.58300427202945e-16,-0.605989713081901,0.86,0.898,2.04388203394726e-11,SEC61B,down
TM9SF2,5.87429437636201e-16,-0.501486166100992,0.706,0.842,2.15052042824237e-11,TM9SF2,down
ANXA2,5.87949417273712e-16,0.429105318963034,0.979,0.985,2.15242402169733e-11,ANXA2,up
IGSF3,6.26049991755118e-16,0.314478782915571,0.523,0.265,2.29190641481631e-11,IGSF3,up
HNRNPD,6.32861901858382e-16,0.37598893245697,0.881,0.846,2.31684413651335e-11,HNRNPD,up
CYP2C18,6.53465293881317e-16,0.370858726943688,0.2,0.049,2.39227109437012e-11,CYP2C18,up
TSPAN8,6.91196198221996e-16,-0.428382557725221,0.021,0.26,2.53040016207091e-11,TSPAN8,down
FOXA3,7.27925965649618e-16,-0.262712227285779,0.013,0.248,2.66486416764669e-11,FOXA3,down
WDPCP,7.43397119239094e-16,0.36759225361892,0.698,0.431,2.7215025138224e-11,WDPCP,up
RTTN,7.44199552426999e-16,0.305969670972499,0.477,0.229,2.72444014148e-11,RTTN,up
FAF1,7.54033827219615e-16,0.481367261267766,0.915,0.81,2.76044243806829e-11,FAF1,up
SGO2,7.62675681222823e-16,0.255712565771261,0.362,0.14,2.79207940138863e-11,SGO2,up
TCIM,7.63917226895458e-16,-1.00531696807682,0.204,0.465,2.79662457594158e-11,TCIM,down
YBX1,7.8256296932759e-16,0.445962079936177,0.953,0.949,2.86488477441137e-11,YBX1,up
BAZ1B,8.30838425982339e-16,0.408204554460859,0.779,0.609,3.04161639367875e-11,BAZ1B,up
TIMP3,8.33757838765089e-16,0.432298168871873,0.502,0.247,3.05230407193511e-11,TIMP3,up
TFPT,8.3579298706057e-16,-0.329881241291313,0.17,0.436,3.05975454633004e-11,TFPT,down
NUCKS1,8.35841466637223e-16,0.50738212512073,0.906,0.883,3.05993202521221e-11,NUCKS1,up
NRCAM,9.15020053718288e-16,-0.411728592445983,0.051,0.301,3.34979691465728e-11,NRCAM,down
ACTB,9.88439949370362e-16,0.59490176201176,0.987,0.982,3.61857981064996e-11,ACTB,up
HIST3H2A,1.03294860515164e-15,0.254738737975676,0.391,0.167,3.78152154859965e-11,HIST3H2A,up
TMBIM4,1.03559672260088e-15,-0.439330133168602,0.689,0.795,3.79121604176958e-11,TMBIM4,down
TRAM1,1.04120705387848e-15,-0.494312902675444,0.664,0.788,3.81175490354375e-11,TRAM1,down
ABI1,1.04132345430772e-15,0.444534105226709,0.826,0.663,3.81218103387513e-11,ABI1,up
CGNL1,1.17390643686284e-15,-0.284999551992505,0.043,0.293,4.29755407471118e-11,CGNL1,down
DNAJC8,1.20491904839062e-15,0.408996409358175,0.787,0.665,4.41108814425323e-11,DNAJC8,up
KLF3,1.24688930542008e-15,0.548315609170466,0.868,0.757,4.56473705821239e-11,KLF3,up
TESC,1.25676789538467e-15,-0.498353109616033,0.038,0.281,4.60090158821375e-11,TESC,down
BCL2L15,1.34257496159153e-15,-0.385848494889287,0.14,0.409,4.91503267689044e-11,BCL2L15,down
PI3,1.39735310665045e-15,-1.60286258730725,0.2,0.458,5.11556998813664e-11,PI3,down
CARHSP1,1.50954668927539e-15,0.446669335639519,0.757,0.558,5.52629947476827e-11,CARHSP1,up
RANBP17,1.54343329496167e-15,0.415743641788134,0.536,0.286,5.65035494952519e-11,RANBP17,up
GPX4,1.56789326251462e-15,-0.491210576819461,0.847,0.931,5.73990044473977e-11,GPX4,down
BNIP3,1.59754530785205e-15,-0.385279672274653,0.196,0.48,5.84845361751556e-11,BNIP3,down
ALCAM,1.65308903638045e-15,0.844527247556027,0.749,0.617,6.05179365328518e-11,ALCAM,up
SDK1,1.66151543151246e-15,0.606542572105325,0.6,0.359,6.08264184322398e-11,SDK1,up
PHF6,1.72087905895258e-15,0.316005376888496,0.604,0.371,6.29996614691951e-11,PHF6,up
RBM41,1.72409019864552e-15,0.266342327220913,0.519,0.267,6.31172180822139e-11,RBM41,up
EMD,1.72547803978625e-15,0.393192285173011,0.783,0.614,6.31680255585348e-11,EMD,up
UBE2I,1.75379191374499e-15,0.356605402426674,0.817,0.661,6.42045681702904e-11,UBE2I,up
H2AFX,1.80026698949868e-15,0.557345516836162,0.732,0.536,6.59059742185572e-11,H2AFX,up
SCIN,1.92555119601847e-15,0.257045619083157,0.281,0.088,7.04925037350403e-11,SCIN,up
GNAI3,1.96540554671394e-15,0.413211871726471,0.757,0.604,7.19515316596507e-11,GNAI3,up
GALNT6,2.01429565273806e-15,-0.433871343076059,0.132,0.391,7.37413495510876e-11,GALNT6,down
SLC66A3,2.15555369395601e-15,-0.338610993162724,0.213,0.458,7.89126651820357e-11,SLC66A3,down
GK,2.17090923204101e-15,0.294730302660876,0.409,0.176,7.94748160757894e-11,GK,up
COL1A2,2.20956607545614e-15,-0.649400980671037,0.077,0.334,8.08900044563737e-11,COL1A2,down
SHISA5,2.22867854717295e-15,0.408938681095842,0.779,0.604,8.15896929334546e-11,SHISA5,up
PTTG1IP,2.24617824111919e-15,-0.517736266718964,0.813,0.861,8.22303392291326e-11,PTTG1IP,down
AC004870.2,2.32081205676364e-15,-0.375898336178163,0.089,0.349,8.49626085860602e-11,AC004870.2,down
CBLB,2.46611409954955e-15,-0.493391315824614,0.451,0.651,9.02819710704096e-11,CBLB,down
CCN1,2.54439635574106e-15,-0.882594106553602,0.438,0.672,9.31478061873244e-11,CCN1,down
ATRX,2.60825469893026e-15,0.545239853176169,0.851,0.78,9.54855962731379e-11,ATRX,up
CXXC5,2.61860022804797e-15,-0.43339777543631,0.362,0.591,9.58643357486082e-11,CXXC5,down
MITF,2.91672508254796e-15,-0.289164374951391,0.089,0.341,1.06778388546998e-10,MITF,down
PHTF2,2.96731541011867e-15,0.300383824183952,0.477,0.238,1.08630449849034e-10,PHTF2,up
ARL6IP5,2.96935703678733e-15,-0.324706968308587,0.677,0.789,1.08705191759747e-10,ARL6IP5,down
PRKN,2.97356530843289e-15,-0.374468944803348,0.145,0.405,1.0885925237642e-10,PRKN,down
PKP2,2.98045176701847e-15,-0.498763910833184,0.26,0.509,1.09111358738779e-10,PKP2,down
HNF4G,3.02785214496298e-15,-0.298442224371945,0.094,0.357,1.1084663917495e-10,HNF4G,down
ARL4C,3.02924820345713e-15,0.298421205763214,0.643,0.369,1.10897747480362e-10,ARL4C,up
EEF1A1,3.0502066758182e-15,-0.404541314922105,0.987,0.997,1.11665016195029e-10,EEF1A1,down
LDLRAD4,3.13842227300748e-15,-0.416497079605422,0.17,0.452,1.14894500992531e-10,LDLRAD4,down
SHH,3.46291704994022e-15,-0.291100116976045,0.009,0.232,1.26773930281262e-10,SHH,down
ID4,3.56213360651954e-15,-0.727832695871251,0.46,0.688,1.30406149201074e-10,ID4,down
LGALS3,3.69595698640995e-15,-0.510903513134845,0.94,0.959,1.35305289315482e-10,LGALS3,down
CYB5R3,3.91575051972905e-15,-0.402792533540353,0.634,0.766,1.43351710776761e-10,CYB5R3,down
RPS2,3.92976136943323e-15,0.437364305935863,0.953,0.973,1.43864633973581e-10,RPS2,up
RBBP4,4.00795896016564e-15,0.436227728458639,0.843,0.736,1.46727369572704e-10,RBBP4,up
CSTB,4.87124185413755e-15,0.91607840729102,0.974,0.954,1.78331293038121e-10,CSTB,up
ACY3,4.90368426401682e-15,-0.281331732968594,0.051,0.29,1.79518977221392e-10,ACY3,down
VAV3,5.01873600469089e-15,0.328579383021823,0.711,0.452,1.83730906395729e-10,VAV3,up
HOOK1,5.06268567854945e-15,0.363866050274433,0.651,0.43,1.85339860006017e-10,HOOK1,up
NSUN6,5.31288808234191e-15,0.34141378156135,0.57,0.326,1.94499519806455e-10,NSUN6,up
FMR1,5.65070810631371e-15,0.396581146712484,0.66,0.453,2.06866773064039e-10,FMR1,up
EDF1,6.15504607994589e-15,-0.387894929307238,0.906,0.926,2.25330081940739e-10,EDF1,down
SVIL,6.30062916411447e-15,0.327530371147676,0.813,0.557,2.30659733069067e-10,SVIL,up
EIF3A,6.67977715652985e-15,0.381082787430596,0.889,0.807,2.44539961923401e-10,EIF3A,up
CLDN10-AS1,6.96269622283296e-15,-0.406867841542974,0.03,0.266,2.54897346021692e-10,CLDN10-AS1,down
ATP6V1G1,7.31476959719469e-15,-0.417743085057255,0.83,0.911,2.677864001837e-10,ATP6V1G1,down
BCAM,7.42495651269076e-15,-0.648587582665656,0.336,0.618,2.71820232973096e-10,BCAM,down
RETREG1,7.95727800279412e-15,-0.285695792217132,0.038,0.276,2.9130799040429e-10,RETREG1,down
HNRNPA2B1,8.58862927579453e-15,0.308582635944514,0.97,0.981,3.14421129157562e-10,HNRNPA2B1,up
KRT17,8.81688851217341e-15,0.815971470890414,0.851,0.622,3.22777471542156e-10,KRT17,up
S100P,8.82834343052675e-15,0.860915570036541,0.387,0.165,3.23196824648154e-10,S100P,up
SUMO2,8.89988252223045e-15,0.34689348251324,0.936,0.91,3.25815799256335e-10,SUMO2,up
GATA2,8.93429763187933e-15,-0.372318001140748,0.123,0.377,3.2707570200547e-10,GATA2,down
NOP56,9.03291496403955e-15,0.396898184019711,0.698,0.506,3.30685983918524e-10,NOP56,up
SRSF7,9.14142233009806e-15,0.490699108241458,0.906,0.879,3.3465833008256e-10,SRSF7,up
MLF1,9.32526230814013e-15,0.403083137172937,0.677,0.435,3.41388527838702e-10,MLF1,up
AC105450.1,1.01400907083804e-14,0.250077097175912,0.174,0.039,3.71218580743097e-10,AC105450.1,up
GCLC,1.11924129023625e-14,0.423446893580979,0.621,0.406,4.09743043942589e-10,GCLC,up
TMTC1,1.14730388743831e-14,-0.785454873676076,0.217,0.449,4.2001648015229e-10,TMTC1,down
FCGRT,1.19264109676073e-14,-0.440525341272893,0.494,0.677,4.36613979113137e-10,FCGRT,down
AC073529.1,1.30242206396934e-14,0.259022118787707,0.34,0.131,4.76803693398534e-10,AC073529.1,up
CLDND1,1.30951723456992e-14,0.381527666511389,0.634,0.416,4.79401164403703e-10,CLDND1,up
GREB1,1.31699797613723e-14,-0.41304287190969,0.038,0.267,4.8213978908408e-10,GREB1,down
CAMK2N1,1.318281067485e-14,-0.550136190450329,0.179,0.427,4.82609515995585e-10,CAMK2N1,down
TMEM98,1.33305192337211e-14,-0.33551660262161,0.209,0.465,4.88016978627295e-10,TMEM98,down
RND3,1.37410213442516e-14,0.564376327337829,0.838,0.674,5.03045050391706e-10,RND3,up
FKBP11,1.3758436964545e-14,-0.511411320681264,0.26,0.493,5.03682618835029e-10,FKBP11,down
CCNB1,1.43883639165889e-14,0.666219820212071,0.434,0.21,5.26743614622402e-10,CCNB1,up
TNS4,1.43974346741679e-14,0.389253578860209,0.753,0.481,5.27075685986611e-10,TNS4,up
CKS2,1.45561256484461e-14,0.47694735725628,0.715,0.5,5.32885203863963e-10,CKS2,up
CTSB,1.50787038019664e-14,-0.547322311336641,0.94,0.963,5.52016267486187e-10,CTSB,down
GLUD1,1.59010682677538e-14,0.613812257542957,0.851,0.741,5.821222082142e-10,GLUD1,up
MBD2,1.63086933028136e-14,0.534246485517528,0.8,0.738,5.97044953122703e-10,MBD2,up
EBP,1.63152830563853e-14,0.314313283293567,0.528,0.304,5.97286197411211e-10,EBP,up
VPS4B,1.6399183908856e-14,0.554824723812204,0.77,0.655,6.00357723719309e-10,VPS4B,up
IL4I1,1.68589523598841e-14,-0.451779317585873,0.072,0.316,6.17189386942996e-10,IL4I1,down
TCTN1,1.85246055175388e-14,-0.369884666452393,0.196,0.449,6.78167283391577e-10,TCTN1,down
CDC42EP5,1.89701964650548e-14,-0.57596644857072,0.519,0.669,6.94479922389192e-10,CDC42EP5,down
RAE1,1.98024728205947e-14,0.301712442319776,0.528,0.302,7.24948727489153e-10,RAE1,up
TCEA2,2.17755722975495e-14,-0.257942401686453,0.136,0.388,7.9718192624099e-10,TCEA2,down
SGK1,2.30561987484982e-14,0.594182681854614,0.864,0.731,8.44064379983772e-10,SGK1,up
RAB10,2.30990734082743e-14,0.396240638803202,0.894,0.795,8.45633978403513e-10,RAB10,up
HNRNPAB,2.38081464320025e-14,0.377334386621312,0.889,0.828,8.71592432729179e-10,HNRNPAB,up
PTMA,2.40532567597824e-14,0.315227398617794,0.983,0.998,8.80565676718874e-10,PTMA,up
LINC01798,2.44368370479398e-14,-0.262779750953111,0.034,0.264,8.9460816748803e-10,LINC01798,down
MALAT1,2.45775151016031e-14,-0.486778781830027,0.987,0.993,8.99758250354587e-10,MALAT1,down
SPRR2A,2.46642716222471e-14,0.612282475015921,0.179,0.041,9.02934319818843e-10,SPRR2A,up
ERGIC1,2.47364925891525e-14,-0.479779687879305,0.502,0.667,9.05578257196284e-10,ERGIC1,down
RPL34,2.54045642724409e-14,-0.387660004978066,0.987,0.99,9.30035693449788e-10,RPL34,down
NUCB2,2.5712656903944e-14,-0.775367877488651,0.664,0.763,9.41314656596486e-10,NUCB2,down
PRKX,2.58050562697113e-14,0.362225273028614,0.685,0.461,9.44697304977861e-10,PRKX,up
LAMB2,2.59930014694185e-14,-0.337374107743289,0.196,0.452,9.51577790793943e-10,LAMB2,down
SREBF2,2.73867736651176e-14,0.422405607973002,0.728,0.554,1.00260239710629e-09,SREBF2,up
HDAC1,2.77543421893364e-14,0.414364045463842,0.791,0.66,1.01605871320942e-09,HDAC1,up
SCD,2.80962177600252e-14,0.352702435560444,0.434,0.209,1.02857443597676e-09,SCD,up
COL6A1,2.81311462506381e-14,-0.341160553395388,0.077,0.314,1.02985313308961e-09,COL6A1,down
DLX5,2.95815435889917e-14,-0.440095570613429,0.285,0.509,1.0829507292494e-09,DLX5,down
CLIC6,3.03062918755989e-14,-0.328680702876797,0.166,0.411,1.1094830392738e-09,CLIC6,down
NDRG1,3.05555382641265e-14,0.586983757688274,0.77,0.571,1.11860770031141e-09,NDRG1,up
CEMIP,3.21905992488016e-14,0.564240186010017,0.387,0.174,1.17846564789938e-09,CEMIP,up
MCMBP,3.23941941075905e-14,0.317207987314399,0.668,0.452,1.18591905208478e-09,MCMBP,up
PLBD1,3.26914626285098e-14,0.301011781019019,0.485,0.253,1.19680175536711e-09,PLBD1,up
KLF5,3.30555683771603e-14,0.462155473535367,0.94,0.921,1.21013130271946e-09,KLF5,up
UQCRH,3.35277580878023e-14,0.408378854147287,0.932,0.926,1.22741769583635e-09,UQCRH,up
ARF3,3.37764422772565e-14,-0.350766615893568,0.545,0.712,1.23652177532808e-09,ARF3,down
COMMD2,3.61713750968352e-14,0.250570074133953,0.6,0.372,1.32419787092004e-09,COMMD2,up
FUCA1,3.73573280667084e-14,-0.391157739926833,0.34,0.553,1.36761442319413e-09,FUCA1,down
SULF2,3.82206998964798e-14,0.417064580822407,0.643,0.393,1.39922160251023e-09,SULF2,up
SLC41A2,4.00371097507238e-14,-0.282785947394125,0.111,0.355,1.46571855086425e-09,SLC41A2,down
PPP1R1B,4.31643895924893e-14,-0.318261406633082,0.009,0.219,1.58020513859144e-09,PPP1R1B,down
NBL1,4.48637592471086e-14,0.289182772976942,0.689,0.427,1.6424173622774e-09,NBL1,up
SAMHD1,4.57341427395874e-14,0.396160154212838,0.532,0.309,1.67428123155356e-09,SAMHD1,up
PDZRN3,4.67906076643488e-14,-0.34750968513501,0.038,0.259,1.71295735598414e-09,PDZRN3,down
ZNF69,4.68266752810803e-14,-0.252589276227679,0.068,0.307,1.71427775536507e-09,ZNF69,down
KRT4,4.95838217239656e-14,1.30599506370605,0.238,0.076,1.81521412949266e-09,KRT4,up
KPNB1,5.09752996038104e-14,0.378349419458298,0.834,0.709,1.8661547431959e-09,KPNB1,up
NME4,5.12469945093336e-14,-0.312238578095229,0.226,0.489,1.87610122199219e-09,NME4,down
SORL1,5.44349928063938e-14,-0.669856222209524,0.434,0.633,1.99281065164927e-09,SORL1,down
PLK1,5.50017823512637e-14,0.333670846971948,0.217,0.061,2.01356025009741e-09,PLK1,up
RARB,5.55573408887628e-14,0.268493096421395,0.557,0.311,2.03389869259672e-09,RARB,up
PRELID2,5.57116064525341e-14,0.259529462158597,0.409,0.185,2.03954620062082e-09,PRELID2,up
VWA1,5.68429131351482e-14,-0.428537754075841,0.438,0.625,2.08096220696464e-09,VWA1,down
BTG1,5.7770926951299e-14,0.490266356940701,0.906,0.838,2.11493586476011e-09,BTG1,up
LRG1,5.81693449024468e-14,-0.463881751769948,0.336,0.561,2.12952154753367e-09,LRG1,down
NUP50,6.11613548270035e-14,0.298169445741907,0.672,0.444,2.23905603886177e-09,NUP50,up
PSMD7,6.1720661028098e-14,0.368728144790037,0.787,0.639,2.25953167957764e-09,PSMD7,up
RNASEH2B,6.23642651908754e-14,0.351604375413899,0.604,0.385,2.28309338437276e-09,RNASEH2B,up
ARHGAP42,6.29490821988498e-14,-0.590931361506449,0.323,0.53,2.30450295021769e-09,ARHGAP42,down
DPYD,6.41255215674239e-14,0.470472532967452,0.8,0.601,2.34757121906182e-09,DPYD,up
GCC2,6.44821615517836e-14,-0.39155952588261,0.651,0.822,2.36062745224925e-09,GCC2,down
CYTOR,6.56907636407946e-14,0.496838641996211,0.638,0.388,2.40487316612585e-09,CYTOR,up
SUPT16H,6.66244806785132e-14,0.367411108852987,0.791,0.614,2.43905561315969e-09,SUPT16H,up
CXCL2,6.85284281455428e-14,-1.78430994475653,0.328,0.519,2.50875722598018e-09,CXCL2,down
JUP,6.8640847474958e-14,0.502272659199509,0.881,0.854,2.51287278521074e-09,JUP,up
UNG,7.03287079123932e-14,0.343672367368884,0.54,0.327,2.5746636679648e-09,UNG,up
FUS,7.15374762000402e-14,0.432883917638235,0.945,0.907,2.61891546620727e-09,FUS,up
DANT2,7.29650584294221e-14,-0.424929276412648,0.345,0.63,2.67117782404271e-09,DANT2,down
RHOQ,7.41523385524059e-14,-0.332580363413774,0.243,0.491,2.71464296206503e-09,RHOQ,down
SOX6,7.47752925693108e-14,-0.592534016416958,0.315,0.562,2.7374486856699e-09,SOX6,down
RAB7A,8.14417692803701e-14,0.492153723491622,0.881,0.82,2.98150173158507e-09,RAB7A,up
AC024230.1,8.31986734322922e-14,-0.893797538597194,0.047,0.271,3.04582023568278e-09,AC024230.1,down
SRSF10,8.68939021516451e-14,0.356381232637572,0.864,0.82,3.18109886386958e-09,SRSF10,up
FOXA2,8.92447211639849e-14,-0.281156373077431,0.013,0.222,3.26715999709232e-09,FOXA2,down
TTLL12,9.22218914624193e-14,0.3048927819807,0.536,0.302,3.37615122454771e-09,TTLL12,up
VMP1,9.24128431344653e-14,0.611639029585853,0.851,0.777,3.38314177430964e-09,VMP1,up
RASD1,9.24528563901318e-14,-1.18666933447615,0.502,0.66,3.38460661958633e-09,RASD1,down
HNRNPU,9.43009253945375e-14,0.352482957038577,0.945,0.927,3.45226257776862e-09,HNRNPU,up
DERA,9.52486023564825e-14,0.338029381360448,0.715,0.496,3.48695608366847e-09,DERA,up
RALY,9.54830442144558e-14,0.360356210775866,0.881,0.802,3.49553876564701e-09,RALY,up
PRSS27,9.59132158357474e-14,0.369719334252885,0.153,0.031,3.51128691853088e-09,PRSS27,up
DDAH2,9.87839499060926e-14,-0.324519757586161,0.277,0.527,3.61638162211215e-09,DDAH2,down
UBE2A,9.89318668651437e-14,0.441277941947213,0.728,0.587,3.62179671406605e-09,UBE2A,up
DNAH14,1.00261894521886e-13,-0.343458978987174,0.132,0.38,3.67048769655173e-09,DNAH14,down
HYDIN,1.0584776231385e-13,-0.598901272517943,0.026,0.242,3.87498073054773e-09,HYDIN,down
PNN,1.0909363025399e-13,0.472462888148375,0.847,0.703,3.99380870996831e-09,PNN,up
SNHG12,1.17721801723691e-13,0.409025452087909,0.689,0.482,4.30967743930262e-09,SNHG12,up
SPEF2,1.19779992454319e-13,-0.494122419064268,0.017,0.226,4.38502574376015e-09,SPEF2,down
PTPRD,1.22838275757989e-13,-0.558580260578044,0.055,0.28,4.49698643722422e-09,PTPRD,down
SPCS1,1.23888427008653e-13,-0.414080739761962,0.809,0.875,4.53543142435977e-09,SPCS1,down
SAMD4A,1.27846864325093e-13,-0.445771645595757,0.098,0.328,4.68034585607733e-09,SAMD4A,down
GABARAP,1.28192887028878e-13,-0.332444235187874,0.86,0.914,4.69301340124018e-09,GABARAP,down
LAMC1,1.3929517771443e-13,-0.533005003349869,0.383,0.58,5.09945716094757e-09,LAMC1,down
TRIM31,1.40431334831656e-13,-0.519283433330571,0.081,0.313,5.14105073685211e-09,TRIM31,down
B2M,1.42035331164627e-13,0.689229559118116,0.987,0.992,5.19977143860584e-09,B2M,up
MARCKS,1.43786166506279e-13,0.383294434405557,0.851,0.647,5.26386776962838e-09,MARCKS,up
BRD7,1.4777147156864e-13,0.438433649694245,0.796,0.647,5.40976580265633e-09,BRD7,up
HSPA5,1.51467989510304e-13,-0.385940007157692,0.872,0.916,5.54509162798271e-09,HSPA5,down
CEP192,1.57897334612692e-13,0.277101255500612,0.609,0.355,5.78046352283604e-09,CEP192,up
RAB11A,1.59826336225782e-13,0.423821445687698,0.889,0.82,5.85108234288967e-09,RAB11A,up
C9orf152,1.62982549179961e-13,-0.275781888882591,0.077,0.3,5.9666281429292e-09,C9orf152,down
DNAJC3,1.67502104580366e-13,-0.53635404384051,0.732,0.822,6.13208454658261e-09,DNAJC3,down
HMGB3,1.6882279169678e-13,0.479724356269365,0.672,0.458,6.18043358122743e-09,HMGB3,up
RAB11FIP1,1.69464278234891e-13,0.779843090234616,0.702,0.562,6.20391776190113e-09,RAB11FIP1,up
ABLIM3,1.85551200411682e-13,0.265572925362106,0.191,0.051,6.79284389587127e-09,ABLIM3,up
PTPRF,1.8776254123667e-13,0.410624736565881,0.813,0.655,6.87379887213324e-09,PTPRF,up
ABHD2,1.90239533905117e-13,0.465911228966871,0.655,0.471,6.96447909673242e-09,ABHD2,up
NXNL2,1.92306690871367e-13,-0.259993168848607,0.013,0.217,7.04015564610987e-09,NXNL2,down
WWC1,1.94501531596975e-13,-0.378556235981242,0.383,0.591,7.12050657023365e-09,WWC1,down
SFPQ,1.95158927564241e-13,0.44344126719926,0.923,0.908,7.14457317919931e-09,SFPQ,up
INTS6L,1.97488108110957e-13,0.279108863972596,0.498,0.273,7.22984214983402e-09,INTS6L,up
AC011995.2,2.00520296319461e-13,-0.276355898281295,0.03,0.242,7.34084752795915e-09,AC011995.2,down
PGAM1,2.06727248794542e-13,0.431057042314574,0.834,0.725,7.56807785111938e-09,PGAM1,up
DAZAP1,2.10082191101107e-13,0.317649642501626,0.74,0.579,7.69089893402041e-09,DAZAP1,up
PTGFRN,2.12929530022495e-13,0.36865754059955,0.6,0.384,7.79513716459351e-09,PTGFRN,up
TNFRSF14,2.13384783708767e-13,-0.322702675253484,0.332,0.553,7.81180354679425e-09,TNFRSF14,down
TCERG1,2.14956874911533e-13,0.352197758597568,0.732,0.547,7.86935623363631e-09,TCERG1,up
RCOR1,2.1881942878531e-13,0.466013055865684,0.787,0.618,8.01076046840142e-09,RCOR1,up
SLC20A2,2.29114385670798e-13,0.50031846483823,0.677,0.48,8.38764854502223e-09,SLC20A2,up
SQLE,2.32406362902546e-13,0.421354799320717,0.549,0.325,8.5081645394993e-09,SQLE,up
TFRC,2.32417293505169e-13,0.487139639908387,0.766,0.614,8.50856469793073e-09,TFRC,up
S100A16,2.32916277390708e-13,0.58103846008836,0.851,0.776,8.52683199899643e-09,S100A16,up
EPS8L1,2.40559139985006e-13,-0.278768009169473,0.383,0.605,8.80662955571108e-09,EPS8L1,down
CDH12,2.47301381283352e-13,-0.403510402862511,0.055,0.273,9.05345626740223e-09,CDH12,down
CFAP69,2.47639021307523e-13,-0.311620437607557,0.081,0.307,9.0658169310471e-09,CFAP69,down
ABCC3,2.48963854415113e-13,-0.32491217052522,0.162,0.413,9.11431774628286e-09,ABCC3,down
MAPK13,2.53105840686224e-13,0.264421818043451,0.613,0.403,9.26595172168198e-09,MAPK13,up
DLG1,2.67483234987982e-13,0.395037789490848,0.868,0.804,9.79229374967505e-09,DLG1,up
IFITM1,2.67863241584519e-13,-0.716588679135588,0.685,0.836,9.80620541116767e-09,IFITM1,down
UBA2,2.77122005129897e-13,0.365316021822403,0.702,0.515,1.01451594858004e-08,UBA2,up
RGS17,2.82791315026762e-13,0.27936876872815,0.306,0.115,1.03527072518147e-08,RGS17,up
CATSPERB,2.85369635998021e-13,-0.722812760539773,0.285,0.5,1.04470970042515e-08,CATSPERB,down
CFAP36,2.94691457921764e-13,-0.392148138920377,0.374,0.584,1.07883595830579e-08,CFAP36,down
