,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,group
E6,4.35857464370542e-212,2.60579138634638,0.923,0,1.59563059131412e-207,E6,up
E7,2.09978150887053e-145,0.840360073265296,0.668,0,7.68709012582414e-141,E7,up
E2,3.59566497536206e-140,0.90709480321564,0.647,0,1.3163369908303e-135,E2,up
CDKN2A,2.99229476923983e-126,2.11640889067335,0.974,0.219,1.09544919207101e-121,CDKN2A,up
SYCP2,1.66696725356995e-111,0.872690871179079,0.677,0.046,6.10260041859421e-107,SYCP2,up
NEFH,9.11549586629312e-109,0.936465039025245,0.685,0.054,3.33709188169125e-104,NEFH,up
E5,7.64932926776443e-105,0.535296518809818,0.498,0,2.80034295163588e-100,E5,up
SMC1B,8.60303195903244e-99,0.529970651996277,0.54,0.016,3.14948396988219e-94,SMC1B,up
ZFR2,7.4951780901898e-86,0.335136711038205,0.485,0.016,2.74390974703758e-81,ZFR2,up
PADI3,7.80975138905255e-86,0.636494639101608,0.596,0.053,2.85907188601825e-81,PADI3,up
GNGT1,3.25382584413886e-82,0.689505774169846,0.574,0.053,1.19119310328079e-77,GNGT1,up
MEI1,1.63395113000641e-80,0.572307830097394,0.511,0.032,5.98173169184048e-76,MEI1,up
TACSTD2,9.58801155766848e-78,1.96468887004181,0.987,0.888,3.51007515114685e-73,TACSTD2,up
PLAT,5.97669594475834e-74,1.55923241584263,0.864,0.256,2.18800861841658e-69,PLAT,up
EPHX3,3.74573027935792e-73,0.635304187335761,0.719,0.153,1.37127439797014e-68,EPHX3,up
CTCFL,2.84899441072877e-72,0.273095047486823,0.37,0.004,1.0429883638237e-67,CTCFL,up
ALG1L,5.8926377143456e-72,0.462050536494582,0.557,0.065,2.15723574084478e-67,ALG1L,up
SHCBP1L,1.25998299471363e-71,0.335025066448337,0.426,0.018,4.61267174534711e-67,SHCBP1L,up
CYP4B1,1.05511409085376e-70,0.724821590679547,0.677,0.114,3.86266717520652e-66,CYP4B1,up
E1,7.32015890322143e-70,0.332304975920969,0.34,0,2.67983697288033e-65,E1,up
SERPINB13,6.36307287135552e-68,1.53821768540074,0.77,0.222,2.32945734747454e-63,SERPINB13,up
LSP1,2.14879871498413e-66,1.04395965626818,0.855,0.335,7.86653721568541e-62,LSP1,up
FAM83A,2.33142666106743e-65,0.627898869781556,0.621,0.112,8.53511986350176e-61,FAM83A,up
THSD4,8.15614928482683e-65,-2.37322883100462,0.502,0.894,2.98588469168225e-60,THSD4,down
CLEC2B,8.26314194700212e-65,1.24914515888178,0.881,0.344,3.02505363537801e-60,CLEC2B,up
S100P,5.87127948625743e-64,1.70081676331451,0.647,0.129,2.14941670712398e-59,S100P,up
ARHGAP4,1.31727120711954e-61,0.385786328290002,0.477,0.052,4.82239816214391e-57,ARHGAP4,up
MALL,4.80027700888925e-60,1.15384412576021,0.898,0.42,1.75733341018426e-55,MALL,up
CDKN2B,2.76716615459863e-59,0.860748170575182,0.847,0.331,1.01303185753701e-54,CDKN2B,up
LY6K,3.75390910560091e-59,0.491197930086024,0.574,0.107,1.37426858446944e-54,LY6K,up
CLDN4,1.2421028887146e-58,2.16860230056577,0.945,0.681,4.54721446529529e-54,CLDN4,up
KBTBD12,5.60682428268745e-58,0.278318345467395,0.362,0.018,2.05260230164905e-53,KBTBD12,up
KRT19,2.26440227379973e-54,1.38489263139078,0.987,0.846,8.28975028415344e-50,KRT19,up
CALML5,6.74453152772673e-54,1.08499099044531,0.481,0.072,2.46910554698548e-49,CALML5,up
YBX2,1.38738272202245e-53,0.251908651077506,0.37,0.027,5.07906940705198e-49,YBX2,up
ESR1,1.79712592900523e-53,-1.58841463453332,0.447,0.843,6.57909831349524e-49,ESR1,down
TTC6,4.15099269988915e-53,0.39739756802871,0.549,0.097,1.51963691750242e-48,TTC6,up
GNG4,6.08161649389047e-52,0.525417501875323,0.523,0.095,2.22641898224836e-47,GNG4,up
CEACAM6,1.92365750556488e-51,1.72894191528742,0.596,0.134,7.04231776212246e-47,CEACAM6,up
SERPINB2,4.52370476280447e-51,1.65513326697876,0.677,0.197,1.65608307661509e-46,SERPINB2,up
CCND1,8.6765905352855e-50,-1.40925023845739,0.277,0.756,3.17641302906267e-45,CCND1,down
CLDN7,1.06104156385442e-48,1.16321744618982,0.936,0.624,3.88436706111463e-44,CLDN7,up
GPRC5A,2.86290137026423e-48,1.21487993321702,0.881,0.435,1.04807956264003e-43,GPRC5A,up
TDRD9,1.04329166261535e-47,0.308086314880229,0.34,0.026,3.81938644766853e-43,TDRD9,up
TMSB4X,1.29011812757965e-47,1.09145612077276,0.983,0.886,4.72299345325636e-43,TMSB4X,up
TJP1,1.51962719001308e-47,1.09189478932899,0.949,0.757,5.56320317991889e-43,TJP1,up
NTS,4.05372328210443e-47,1.3640629994992,0.289,0.014,1.48402755634561e-42,NTS,up
OCLN,5.77977111751732e-47,0.69093168446933,0.783,0.351,2.11591640841192e-42,OCLN,up
EMP2,9.46936478931245e-47,0.866825199511642,0.974,0.795,3.46663975571939e-42,EMP2,up
DENND2C,1.67667337158054e-46,1.14775080849952,0.877,0.514,6.13813354601919e-42,DENND2C,up
OVOL1,3.62957690873837e-46,0.931061647494164,0.719,0.283,1.32875181052003e-41,OVOL1,up
ELF3,7.05701382624681e-46,1.28500564570391,0.949,0.616,2.5835021916507e-41,ELF3,up
ANXA1,1.39417051564438e-45,1.54978839283721,0.996,0.969,5.10391884072252e-41,ANXA1,up
PHLDA2,6.7986080947665e-45,1.31670219068229,0.902,0.612,2.48890243741307e-40,PHLDA2,up
CLDN1,7.90231788465256e-45,1.52175855274244,0.843,0.439,2.89295955439246e-40,CLDN1,up
DMKN,7.91718043565641e-45,-1.47361738668376,0.4,0.779,2.89840058568946e-40,DMKN,down
RAP2B,8.25128611699145e-45,1.16972660785262,0.834,0.494,3.0207133345694e-40,RAP2B,up
RAB11FIP1,9.06036845530524e-45,1.2603457881265,0.838,0.468,3.3169102878027e-40,RAB11FIP1,up
IRX5,1.12985270349532e-44,0.405428276648034,0.609,0.169,4.13627776222603e-40,IRX5,up
OXSR1,2.51795859632397e-44,0.866794719692497,0.906,0.575,9.21799462528243e-40,OXSR1,up
CSTA,3.14333042970511e-44,1.13371401921627,0.86,0.405,1.15074183701074e-39,CSTA,up
KLF5,4.65064283452115e-44,0.828503556796159,0.987,0.887,1.70255383528985e-39,KLF5,up
ITPKC,1.6025663986802e-43,1.01137852125527,0.834,0.459,5.86683532892835e-39,ITPKC,up
ALDH1A3,2.68654211635203e-43,0.668063752581939,0.664,0.224,9.83516203375315e-39,ALDH1A3,up
CDKN1A,2.70315135215165e-43,1.14150980526185,0.915,0.671,9.89596678509197e-39,CDKN1A,up
RIOK3,3.40563530747983e-43,0.850704068351563,0.932,0.704,1.24676902971529e-38,RIOK3,up
FOSL1,5.50788749707948e-43,0.939082416426117,0.864,0.487,2.01638253380583e-38,FOSL1,up
AQP3,6.56116238776621e-43,1.46492759528403,0.966,0.782,2.40197593853733e-38,AQP3,up
LGALS7B,1.31899081214812e-42,0.816085175418145,0.728,0.286,4.82869346419305e-38,LGALS7B,up
KRT17,2.20965289899823e-42,1.43687355896131,0.936,0.612,8.08931829794262e-38,KRT17,up
NRIP3,2.41432491506193e-42,0.321466013928067,0.494,0.1,8.83860208155023e-38,NRIP3,up
CDKN2B-AS1,3.19865132964948e-42,0.42558540014278,0.609,0.177,1.17099426527138e-37,CDKN2B-AS1,up
AC063960.1,3.74657139789465e-42,0.454912814993557,0.464,0.096,1.37158232305525e-37,AC063960.1,up
AR,4.2556040075863e-42,-0.705229414313382,0.089,0.593,1.55793407113727e-37,AR,down
MUC4,4.89336194314483e-42,0.990694339738361,0.94,0.6,1.79141087376589e-37,MUC4,up
TM4SF1,7.17285178779441e-42,1.46889495148452,0.936,0.643,2.62590931099366e-37,TM4SF1,up
SHOC1,1.05676841177955e-41,0.418649204904708,0.426,0.077,3.86872347868375e-37,SHOC1,up
F11R,1.38903017905143e-41,0.791575817746752,0.928,0.752,5.08510058248939e-37,F11R,up
CRYBG2,4.07085797954984e-41,0.404381561886548,0.54,0.137,1.4903003977334e-36,CRYBG2,up
FOXA1,5.69795603548878e-41,0.489134592403426,0.634,0.2,2.08596472503209e-36,FOXA1,up
CXCL17,1.39268557485237e-40,0.963701507667754,0.8,0.318,5.09848262097706e-36,CXCL17,up
GRB7,1.50541735113287e-40,0.566789801357846,0.796,0.381,5.51118238076231e-36,GRB7,up
MYH14,3.28142817478173e-40,0.801577473332051,0.843,0.462,1.20129804050584e-35,MYH14,up
EFHD2,3.59956314999104e-40,0.875808643785176,0.906,0.613,1.31776407358022e-35,EFHD2,up
CEACAM5,4.71608069190659e-40,2.15500057319569,0.46,0.095,1.72650998050008e-35,CEACAM5,up
TIAM1,5.17330262807198e-40,0.678969511497828,0.8,0.362,1.89389435911087e-35,TIAM1,up
CD81,1.46739559578387e-39,-0.995245248939,0.817,0.898,5.37198853660518e-35,CD81,down
SERPINB5,1.72898218536044e-39,1.12922676085765,0.864,0.547,6.32963088238602e-35,SERPINB5,up
SERPINB4,1.87584616845471e-39,1.29807200930594,0.672,0.238,6.86728523809584e-35,SERPINB4,up
RHCG,2.27154828041717e-39,1.17585435085139,0.638,0.198,8.31591109977922e-35,RHCG,up
RAC1,3.98895244639842e-39,0.790730901609496,0.979,0.918,1.460315601102e-34,RAC1,up
SMC4,5.48858196380554e-39,0.800962555337798,0.868,0.451,2.00931497112957e-34,SMC4,up
H3F3A,5.92793120714486e-39,0.591799160994311,1,0.973,2.17015633562366e-34,H3F3A,up
EMP1,7.07423316636701e-39,1.07992979899383,0.957,0.676,2.5898060198753e-34,EMP1,up
GRHL1,7.40600306010864e-39,0.442448256862779,0.655,0.227,2.71126366027517e-34,GRHL1,up
PMAIP1,7.98862176661054e-39,1.23702008068802,0.881,0.617,2.92455454253845e-34,PMAIP1,up
KRT86,1.80771392279128e-38,0.444182358800697,0.46,0.101,6.61785989994661e-34,KRT86,up
STEAP4,2.67185483333986e-38,0.801158902842543,0.523,0.142,9.78139335937388e-34,STEAP4,up
ZNF750,3.16303379368924e-38,0.941621525304308,0.706,0.331,1.15795504153169e-33,ZNF750,up
NECTIN4,3.57644064092956e-38,0.60736252232988,0.715,0.311,1.3092991542379e-33,NECTIN4,up
TMPRSS11D,4.20302973667552e-38,0.78207688226046,0.766,0.339,1.53868715629954e-33,TMPRSS11D,up
DUOX2,6.84923082996469e-38,0.836545082733961,0.417,0.076,2.50743491454177e-33,DUOX2,up
NQO1,8.94019777433731e-38,0.723345557218013,0.813,0.438,3.27291700320715e-33,NQO1,up
TMPRSS4,2.71662096474148e-37,0.782973462375082,0.881,0.485,9.94527768982209e-33,TMPRSS4,up
EZR,2.77146807827438e-37,0.859613027853542,0.996,0.947,1.01460674877547e-32,EZR,up
MDK,4.06029928692243e-37,0.921066431047328,0.932,0.63,1.48643496594943e-32,MDK,up
HS6ST2,1.07936255631191e-36,0.313978625760667,0.4,0.069,3.95143838240227e-32,HS6ST2,up
CYTOR,1.21036332482374e-36,0.66709940040542,0.74,0.335,4.43101909584723e-32,CYTOR,up
STMN1,1.23831155693607e-36,0.970270467897118,0.906,0.498,4.53333477878727e-32,STMN1,up
APOBEC3A,1.24737213326048e-36,0.68336209104618,0.362,0.056,4.56650464265328e-32,APOBEC3A,up
MCM7,2.68915968761719e-36,0.642736854197873,0.791,0.379,9.84474470039777e-32,MCM7,up
VDAC2,5.59334363779065e-36,0.660202756048489,0.962,0.838,2.04766717235878e-31,VDAC2,up
CCSER1,6.14860072850668e-36,-0.737890856557587,0.064,0.521,2.25094124069901e-31,CCSER1,down
ETS2,9.10921647419304e-36,0.932926002131622,0.885,0.655,3.33479305903733e-31,ETS2,up
KLF11,1.46528542579588e-35,0.435284981962743,0.609,0.222,5.36426341529613e-31,KLF11,up
KRT7,2.60685020922677e-35,1.22133361912108,0.889,0.451,9.54341793095827e-31,KRT7,up
RBP1,2.7865143582648e-35,0.707311137593615,0.843,0.499,1.02011504141716e-30,RBP1,up
CADM1,2.84464492792525e-35,-0.677569166600398,0.021,0.481,1.04139606166415e-30,CADM1,down
IFI16,2.90680573486774e-35,0.864514906746722,0.923,0.656,1.06415251147773e-30,IFI16,up
CMIP,3.00390773046739e-35,0.751292153046207,0.911,0.643,1.09970058104681e-30,CMIP,up
UBC,5.50021105800604e-35,0.756889514006693,1,0.981,2.01357226622543e-30,UBC,up
GRHL3,6.43673658380984e-35,0.511394645040119,0.643,0.241,2.35642489596695e-30,GRHL3,up
F2RL1,6.60304375020303e-35,0.517314347181365,0.655,0.276,2.41730828651183e-30,F2RL1,up
CRAT,7.15795487354526e-35,0.515648997833233,0.634,0.248,2.62045569965619e-30,CRAT,up
PLSCR1,7.69054562462714e-35,0.774554313331239,0.872,0.585,2.81543184771975e-30,PLSCR1,up
SLC25A5,1.19439590023185e-34,0.835037806704222,0.962,0.866,4.37256395115877e-30,SLC25A5,up
TIMP1,1.541622885642e-34,-1.82968248547127,0.54,0.778,5.64372722204679e-30,TIMP1,down
MCM5,1.84424007074612e-34,0.539774957243588,0.681,0.288,6.75157847499447e-30,MCM5,up
EPHA2,1.97583750113777e-34,0.58642605794919,0.826,0.46,7.23334350791526e-30,EPHA2,up
MIR4713HG,2.66350454348763e-34,0.264588529279211,0.532,0.143,9.75082378325387e-30,MIR4713HG,up
BMP3,2.75185912694327e-34,0.354785734702531,0.387,0.076,1.00742810778266e-29,BMP3,up
HMGA1,3.50293602249871e-34,0.637707631487231,0.923,0.644,1.28238984847655e-29,HMGA1,up
CRNDE,3.65426477402696e-34,0.497744211799218,0.757,0.343,1.33778979112353e-29,CRNDE,up
NEBL,4.03860008422085e-34,0.825039105233499,0.826,0.468,1.47849110483241e-29,NEBL,up
HSPB1,5.18152589745607e-34,1.0720570121518,1,0.986,1.89690481579969e-29,HSPB1,up
TICAM1,5.63316770882235e-34,0.633545122816692,0.711,0.363,2.06224636652277e-29,TICAM1,up
RND3,5.78319396397602e-34,0.771556634330598,0.94,0.69,2.11716947827198e-29,RND3,up
SELENOM,9.39690094248652e-34,-0.823083031575895,0.072,0.507,3.44011146603489e-29,SELENOM,down
PIK3R1,1.22301494348314e-33,-1.20667735498849,0.426,0.731,4.47733540659744e-29,PIK3R1,down
AC068587.4,2.15752486094504e-33,0.711312119318949,0.685,0.336,7.89848276343368e-29,AC068587.4,up
CARHSP1,2.572492384214e-33,0.797343507019233,0.877,0.562,9.41763736936904e-29,CARHSP1,up
SOX17,2.58168711687172e-33,-1.35068685191444,0.009,0.442,9.45129836615567e-29,SOX17,down
VPS37B,2.75820974433412e-33,0.647094307640268,0.881,0.582,1.00975300530328e-28,VPS37B,up
PIM1,4.0165452530402e-33,0.551054928814014,0.643,0.268,1.47041705168549e-28,PIM1,up
STIL,4.23705624163147e-33,0.434146416133382,0.54,0.173,1.55114391949887e-28,STIL,up
LIPE-AS1,5.37143148049329e-33,0.491237600387103,0.621,0.251,1.96642735069379e-28,LIPE-AS1,up
MSX1,6.96072035179545e-33,-1.28609942814649,0.106,0.527,2.5482501135888e-28,MSX1,down
CLCA4,7.66443620697929e-33,0.778894282026397,0.391,0.08,2.80587345101305e-28,CLCA4,up
AKR1C2,7.66549549309861e-33,0.767443582350092,0.63,0.244,2.80626124506847e-28,AKR1C2,up
RNASET2,7.95812914055984e-33,-1.1256196704505,0.617,0.797,2.91339149706755e-28,RNASET2,down
MASTL,8.00886013705634e-33,0.46813345167362,0.579,0.216,2.93196360757496e-28,MASTL,up
COL18A1,8.13922872662078e-33,-0.816192172727247,0.187,0.609,2.9796902445286e-28,COL18A1,down
MGST1,9.09869991858739e-33,0.547715158476164,0.843,0.404,3.33094305319566e-28,MGST1,up
GJB3,1.57957100719473e-32,0.570088813384453,0.753,0.393,5.78265150023918e-28,GJB3,up
CENPK,1.67189366598176e-32,0.511974208218466,0.634,0.235,6.12063552179261e-28,CENPK,up
C15orf48,2.13286282047986e-32,2.33707270121474,0.613,0.23,7.80819749949471e-28,C15orf48,up
WEE1,2.50446848723186e-32,0.702562630155597,0.851,0.561,9.16860868490713e-28,WEE1,up
LRRC8A,2.5310506187336e-32,0.574534799830226,0.834,0.518,9.26592321012185e-28,LRRC8A,up
LYPD3,2.82350394695055e-32,1.05851812438927,0.885,0.54,1.03365655993913e-27,LYPD3,up
ACSL4,4.44836268214313e-32,-0.859069351057788,0.191,0.59,1.62850109430578e-27,ACSL4,down
ACTG1,5.57968132415126e-32,0.767752201011048,1,0.981,2.04266553595854e-27,ACTG1,up
CDT1,6.12255838492137e-32,0.475578225539585,0.549,0.188,2.24140739913586e-27,CDT1,up
SERPINA1,1.04567794722205e-31,-1.93568027015618,0.055,0.467,3.82812239698521e-27,SERPINA1,down
ARF6,1.12465047399082e-31,0.588536051313882,0.894,0.661,4.11723292023298e-27,ARF6,up
CRYBG1,1.26310822002312e-31,0.606867956975069,0.898,0.587,4.62411288268263e-27,CRYBG1,up
MX2,1.6993884883708e-31,0.400988012182569,0.455,0.117,6.22129131707666e-27,MX2,up
CENPU,2.14138397045181e-31,0.407604497530625,0.617,0.224,7.83939257742702e-27,CENPU,up
MAFF,2.44410499897036e-31,0.704672870132705,0.906,0.604,8.94762399073058e-27,MAFF,up
CLIP1,2.89560785729813e-31,0.619916888006256,0.902,0.7,1.06005308047827e-26,CLIP1,up
SPAG9,3.0235902400607e-31,0.756584452642905,0.911,0.688,1.10690615098382e-26,SPAG9,up
MCM2,3.68400192188861e-31,0.487649137438019,0.557,0.198,1.3486762635842e-26,MCM2,up
H2AFV,4.29611299167278e-31,0.606986650605859,0.94,0.786,1.57276400512149e-26,H2AFV,up
PPP1R15A,4.59836956445462e-31,1.01808658511931,0.957,0.835,1.68341711385119e-26,PPP1R15A,up
B3GNT5,4.82940457517038e-31,0.678198202601254,0.766,0.435,1.76799672092412e-26,B3GNT5,up
KRT4,5.01048294006803e-31,1.24752517580736,0.345,0.065,1.8342876995295e-26,KRT4,up
NPC1,5.83783000445619e-31,0.438501364514109,0.791,0.435,2.13717118633137e-26,NPC1,up
C1orf116,1.18540365332316e-30,0.417369882684621,0.647,0.285,4.33964423445074e-26,C1orf116,up
RASEF,1.20183204047787e-30,0.468797409592647,0.672,0.289,4.39978691698543e-26,RASEF,up
EML4,2.13203077201523e-30,0.708352762008541,0.906,0.77,7.80515145327056e-26,EML4,up
MBOAT2,2.17616630426057e-30,0.851082732036479,0.664,0.319,7.96672722326751e-26,MBOAT2,up
BARD1,2.55375637813575e-30,0.510674371918983,0.719,0.366,9.34904672471718e-26,BARD1,up
RAB31,2.71722622692531e-30,0.712108147739317,0.847,0.562,9.94749349415086e-26,RAB31,up
ZSWIM4,3.57694448536714e-30,0.363018429257077,0.574,0.214,1.30948360664806e-25,ZSWIM4,up
TMEM41A,3.670139972105e-30,0.529553055736977,0.74,0.417,1.34360154238792e-25,TMEM41A,up
BHLHE41,4.66743568053777e-30,-0.728448508165942,0.072,0.474,1.70870152828807e-25,BHLHE41,down
MYO3A,5.10001407981805e-30,0.375421791476797,0.374,0.083,1.86706415448059e-25,MYO3A,up
PITX1,5.14330875434833e-30,0.795381917559654,0.945,0.457,1.88291390187938e-25,PITX1,up
CCNL1,6.05118528772459e-30,0.827076121875588,0.949,0.826,2.2152784219831e-25,CCNL1,up
FHIT,6.12333391843343e-30,-0.943611093715933,0.438,0.742,2.24169131419929e-25,FHIT,down
RTKN2,6.19627950743589e-30,0.418381795136826,0.557,0.198,2.26839596487721e-25,RTKN2,up
ARL5B,8.25482775255226e-30,0.684198534813873,0.757,0.445,3.02200989193186e-25,ARL5B,up
SUSD4,8.55967879940093e-30,0.441129573511351,0.626,0.248,3.13361281167269e-25,SUSD4,up
CANX,8.66007656796612e-30,-0.712390270083497,0.894,0.937,3.17036743076672e-25,CANX,down
KRT80,9.08253817417976e-30,0.334572846705061,0.443,0.12,3.32502640018547e-25,KRT80,up
H2AFZ,9.88354288422072e-30,0.653120218944325,0.979,0.838,3.61826621448436e-25,H2AFZ,up
NNMT,1.11160953987248e-29,-1.59758741526415,0.026,0.424,4.06949136451916e-25,NNMT,down
PTPN13,1.43192446559967e-29,0.764744284822706,0.928,0.698,5.24213227611383e-25,PTPN13,up
TJP2,1.4965275854239e-29,0.575545216311837,0.83,0.523,5.47863783747834e-25,TJP2,up
BAZ1A,1.56862336183221e-29,0.575720659795571,0.911,0.727,5.74257326533155e-25,BAZ1A,up
TGIF1,1.77068082487778e-29,0.785434665853582,0.86,0.656,6.48228543179507e-25,TGIF1,up
BHLHE40,2.06716907258682e-29,0.800399838471417,0.898,0.688,7.56769925783309e-25,BHLHE40,up
IL1R2,2.90932710796434e-29,-1.67895386507131,0.043,0.441,1.06507556095466e-24,IL1R2,down
MIR4435-2HG,3.22792822883606e-29,0.519169790781866,0.851,0.522,1.18171224529459e-24,MIR4435-2HG,up
OSER1,3.79160453248838e-29,0.58398563182665,0.787,0.494,1.38806850329867e-24,OSER1,up
ADGRF1,4.35929617647956e-29,0.635954793663847,0.447,0.126,1.5958947372474e-24,ADGRF1,up
S100A8,4.7625013969432e-29,1.35225140702821,0.826,0.433,1.74350413640694e-24,S100A8,up
MCM6,4.93849941389592e-29,0.409934250848364,0.566,0.209,1.80793525043316e-24,MCM6,up
MXRA5,5.26869090417202e-29,0.489473135994254,0.634,0.263,1.92881505310834e-24,MXRA5,up
TTC9,6.16351993108538e-29,0.547073462934523,0.477,0.146,2.25640301157105e-24,TTC9,up
SNRPB,6.97732919754388e-29,0.594402790725525,0.906,0.749,2.55433044592884e-24,SNRPB,up
S100A9,1.01475567793789e-28,1.57567940900921,0.889,0.552,3.71491906136281e-24,S100A9,up
EDN1,1.03256158050632e-28,0.913318550994693,0.519,0.182,3.78010469007559e-24,EDN1,up
SDCBP2,1.08418033542009e-28,0.604684543130027,0.651,0.3,3.96907578993943e-24,SDCBP2,up
TRIM16,1.17961649849442e-28,0.723251811110428,0.821,0.453,4.31845803933821e-24,TRIM16,up
PLAU,1.49160402015749e-28,0.769290176907876,0.672,0.327,5.46061315739454e-24,PLAU,up
FOLR1,1.89098370064241e-28,-1.23995167096782,0.013,0.399,6.92270222968181e-24,FOLR1,down
TP53I11,2.19472299334181e-28,0.359588149034028,0.57,0.216,8.03466140632501e-24,TP53I11,up
VPS4B,2.68833442161804e-28,0.646250234362799,0.894,0.7,9.84172348410147e-24,VPS4B,up
PRC1,2.85686101239114e-28,0.465176785202574,0.668,0.249,1.04586824802627e-23,PRC1,up
CGAS,3.76182107404673e-28,0.405459249882435,0.566,0.229,1.37716507699777e-23,CGAS,up
PAX7,3.89541279021748e-28,0.251594574467629,0.174,0.008,1.42607166837072e-23,PAX7,up
AC025580.2,4.13744127750469e-28,0.286596370965898,0.362,0.082,1.51467587728169e-23,AC025580.2,up
AC017002.1,4.28926235671012e-28,0.281175934001743,0.4,0.102,1.57025605616801e-23,AC017002.1,up
LINC00511,5.79726003631914e-28,0.642226930091033,0.894,0.662,2.12231892669607e-23,LINC00511,up
NUSAP1,5.88401512976452e-28,0.636486434941128,0.677,0.271,2.15407909885549e-23,NUSAP1,up
FAM3B,6.26124307591846e-28,0.322986611045203,0.366,0.086,2.29217847766299e-23,FAM3B,up
ARL6IP1,6.55018140703516e-28,0.939187212966599,0.936,0.839,2.3979559113015e-23,ARL6IP1,up
CLU,7.86917432864287e-28,-2.808727722973,0.621,0.741,2.88082602997287e-23,CLU,down
RAB25,1.06347455547659e-27,0.686192236997931,0.898,0.644,3.89327400014424e-23,RAB25,up
TMEM176B,1.17839466651465e-27,-0.902552878351737,0.009,0.384,4.31398503464348e-23,TMEM176B,down
DSN1,1.80109904844157e-27,0.363158667133771,0.557,0.223,6.59364350643975e-23,DSN1,up
MT-ND3,1.81588529418445e-27,-0.964928293235204,0.97,0.968,6.64777447347986e-23,MT-ND3,down
ARHGAP23,3.21067061297905e-27,0.319964300277162,0.668,0.293,1.1753944047055e-22,ARHGAP23,up
ABI1,3.78399954401538e-27,0.499496890163779,0.906,0.685,1.38528439306859e-22,ABI1,up
DSE,4.55316423117378e-27,0.543558569510688,0.834,0.549,1.66686789339041e-22,DSE,up
MUC21,6.79362600791547e-27,1.00509605505959,0.251,0.034,2.48707854523777e-22,MUC21,up
KRT15,7.93832276553381e-27,0.50132161067624,0.945,0.583,2.90614058123427e-22,KRT15,up
ACTB,9.87693543396645e-27,0.597589683037145,0.991,0.967,3.61584729302078e-22,ACTB,up
PARD3B,1.0938212072357e-26,-0.712444151443388,0.243,0.594,4.00437005756916e-22,PARD3B,down
TMEM40,1.13255897257643e-26,0.390294322447523,0.651,0.278,4.14618514270506e-22,TMEM40,up
DTL,1.30156860175285e-26,0.370301032542624,0.421,0.124,4.764912494157e-22,DTL,up
MUC5B,1.56922466338052e-26,-3.80110311746642,0.038,0.404,5.74477457016974e-22,MUC5B,down
PADI1,1.73715209768245e-26,0.393906429322808,0.302,0.056,6.35954011440569e-22,PADI1,up
MYO1E,2.22581660300602e-26,0.814908690914414,0.915,0.732,8.14849200194472e-22,MYO1E,up
MAL2,2.48815509563879e-26,0.750587389059515,0.902,0.648,9.10888698962405e-22,MAL2,up
SLK,2.56153612917126e-26,0.677805208651513,0.885,0.674,9.37752761528307e-22,SLK,up
FAM20A,2.61277956897573e-26,-0.568007858696048,0.055,0.43,9.56512472406325e-22,FAM20A,down
PGR,3.35845138820099e-26,-0.957889109337123,0.047,0.415,1.2294954687065e-21,PGR,down
MAGI3,3.37391416246377e-26,0.534135776868318,0.826,0.54,1.23515623573636e-21,MAGI3,up
C3orf52,3.4629656309662e-26,0.446122244248944,0.617,0.275,1.26775708784042e-21,C3orf52,up
VMP1,3.73345652433329e-26,0.651418662747048,0.936,0.77,1.36678109899318e-21,VMP1,up
ECM1,4.09736401183505e-26,0.418771736210603,0.46,0.151,1.5000039910927e-21,ECM1,up
BCL3,4.10486553952706e-26,0.720262411423403,0.838,0.561,1.50275022536546e-21,BCL3,up
BCL2L11,4.85110895668443e-26,0.388960758328253,0.655,0.318,1.7759424779526e-21,BCL2L11,up
BCAS2,5.02966461584998e-26,0.590969708789018,0.779,0.548,1.84130991921652e-21,BCAS2,up
PROM1,5.77903312892441e-26,-0.923640938415611,0.009,0.365,2.11564623816794e-21,PROM1,down
NMB,5.79266795129525e-26,0.404012599105642,0.604,0.273,2.12063781028968e-21,NMB,up
PPL,9.15832718991651e-26,0.736534747729293,0.894,0.63,3.35277200095654e-21,PPL,up
SPIRE2,9.16450508990459e-26,0.283531389925166,0.468,0.156,3.35503366836317e-21,SPIRE2,up
RAB11A,1.01450949401461e-25,0.476921937776398,0.94,0.824,3.71401780663808e-21,RAB11A,up
GREB1,1.30160243917308e-25,-0.643120008629955,0.068,0.43,4.76503636956874e-21,GREB1,down
SOX5,1.61296313888453e-25,-0.871739698722802,0.03,0.386,5.90489675514236e-21,SOX5,down
BMPR1B,2.20009856655993e-25,-1.27987747347913,0.089,0.445,8.05434084231926e-21,BMPR1B,down
ZDHHC13,2.24866914567993e-25,0.481979631831915,0.736,0.439,8.23215287541965e-21,ZDHHC13,up
UGT2B7,2.32925252767864e-25,-1.18050514116901,0.047,0.404,8.52716057857872e-21,UGT2B7,down
TOPBP1,2.38021725331556e-25,0.383212825877786,0.698,0.369,8.71373734266294e-21,TOPBP1,up
APP,2.55115254389631e-25,-0.798897526716656,0.847,0.914,9.33951434794999e-21,APP,down
KIFC1,2.70584001600017e-25,0.45290037122162,0.549,0.203,9.90580971457501e-21,KIFC1,up
FAM111B,2.84920439690545e-25,0.446015124538612,0.46,0.147,1.04306523766311e-20,FAM111B,up
TMEM176A,3.34070422528564e-25,-0.89049390269887,0.021,0.374,1.22299840983482e-20,TMEM176A,down
